UREBLOCK SA DE CV,20.564370967741933,Unnamed: 2,Unnamed: 3,18,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,20.459935714285706,Unnamed: 11,Unnamed: 12,18.1,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,20.374246666666668,Unnamed: 20,Unnamed: 21,18.2,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,T1,Unnamed: 29,Unnamed: 30,20.098163333333336,Unnamed: 32,Unnamed: 33,18.3,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,19.46746774193548,Unnamed: 41,Unnamed: 42,18.4,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,19.07029,Unnamed: 50,Unnamed: 51,19,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,T2,Unnamed: 59,Unnamed: 60,18.68416129032258,Unnamed: 62,Unnamed: 63,19.1,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,18.72754193548387,Unnamed: 71,Unnamed: 72,19.2,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,18.525080000000003,Unnamed: 80,Unnamed: 81,19.3,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,T3,Unnamed: 89,Unnamed: 90,18.4134709677419,Unnamed: 92,Unnamed: 93,19.4,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,20.29187,Unnamed: 101,Unnamed: 102,19.5,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,20.26635333333333,Unnamed: 110,Unnamed: 111,19.6,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,T4,Unnamed: 119,Unnamed: 120,19.382726809837095,Unnamed: 122,Unnamed: 123,19.999252507177484,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,18.327244620303098,Unnamed: 131,Unnamed: 132,16.94872393510507,Unnamed: 134
GASTOS EXPORTACION,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0
TELEFONO,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0
DEPRECIACIONES Y AMORT.,6079.04,0,,6261.37,0,,-182.32999999999993,,,6079.04,0,,6323.9837,0,,-244.9436999999998,,,6079.04,0,,6387.223537,0,,-308.1835369999999,,,18237.12,0,,6079.04,0,,6451.09577237,0,,-372.05577237000034,,,6079.04,0,,6515.6067300937,0,,-436.56673009370024,,,6376.21,0,,6580.762797394637,0,,-204.5527973946373,,,18534.29,0,,6376.21,0,,6580.762797394637,0,,-204.5527973946373,,,6376.21,0,,6580.762797394637,0,,-204.5527973946373,,,6376.21,0,,6580.762797394637,0,,-204.5527973946373,,,19128.63,0,,6376.21,0,,6580.762797394637,0,,-204.5527973946373,,,,,,,,,,,,,,,,,,,,,6376.21,0,,62276.25,0,,64843.093726436884,0,,-2566.843726436884,,,54711.36,0,,42553.28,0
SERVICIOS CALIDAD,0,0,,10585.92,0.0010321337661979607,,-10585.92,,,354.75,0,,10585.92,0.0011273026290553136,,-10231.17,-0.0011273026290553136,,41.67,0,,10585.92,0.0012019232878567258,,-10544.25,-0.0012019232878567258,,396.42,0,,41.67,0,,10585.92,0.0010579805146796282,,-10544.25,-0.0010579805146796282,,41.67,0,,10585.92,0.0010659011192331138,,-10544.25,-0.0010659011192331138,,41.67,0,,10585.92,0.001144624212370161,,-10544.25,-0.001144624212370161,,125.01,0,,41.67,0,,10585.92,0,,-10544.25,,,41.67,0,,10585.92,0.0010655339371228346,,-10544.25,-0.0010655339371228346,,41.67,0,,10585.92,0.001165493246788385,,-10544.25,-0.001165493246788385,,125.01,0,,41.67,0,,10585.92,0.0010633451321123547,,-10544.25,-0.0010633451321123547,,,,,,,,,,,,,,,,,,,,41.67,0,,688.1099999999999,0,,105859.2,0.0010792655239709233,,-105171.09,-0.0010792655239709233,,0,0,,95273.28,0.0012034696008097572
DIVERSOS,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0
EQUIPOS MENORES,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0
ARRENDAM MAQ Y EQUIPO,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0
GASTOS DE VENTA,217610.06,0.020625347668189596,,153027.97610440882,0.014920322589845287,,64582.08389559119,0.005705025078344309,,182682.24000000002,0.02300157008091568,,249583.7655920329,0.02657836400817537,,-66901.52559203283,-0.003576793927259691,,187498.44,0.02230682024973169,,187137.3211205801,0.02124753486536338,,361.11887941994064,0.0010592853843683116,,587790.74,0.0218524126785572,,185086.01000000004,0.023030622016631645,,206246.55413713228,0.020612741783132972,,-21160.54413713227,0.0024178802334986725,,234853.34000000003,0.02990218646898209,,230236.02394487502,0.02318257039639675,,4617.316055125031,0.006719616072585342,,209865,0.024409688271979726,,235320.84561144645,0.025444546866241403,,-25455.845611446417,-0.0010348585942616777,,629804.3500000001,0.02571870658858659,,201039.54,0.023842714744353826,,217091.4671193795,0.01892417504107436,,-16051.927119379454,0.0049185397032794655,,250382.43,0.028896290579662837,,252876.55432481374,0.025453484490320647,,-2494.1243248136943,0.0034428060893421895,,237128.04,0.025209492422230577,,246970.69351832857,0.02719108735473685,,-9842.653518328523,-0.0019815949325062733,,688550.01,0.025980009319048633,,262539.56,0.024688766678191882,,334023.54947691946,0.033552333226320674,,-71483.9894769195,-0.008863566548128792,,,,,,,,,,,,,,,,,,,,262539.56,0.024688766678191882,,2168684.66,0.024498426216723126,,2312514.750949917,0.023576764649406487,,-143830.09094991622,0.0009216615673166388,,2368814.4899999998,0.023861920880290804,,2065236.25,0.026087577181822016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
GASTOS DE ADMON CORPORATIVO,264228.2190889714,0.025043873810138215,,207148.44216314328,0.020197101600227994,,57079.776925828104,0.00484677220991022,,209595.44596522444,0.02639021909852805,,191828.1871284209,0.020427928765452935,,17767.25883680355,0.005962290333075115,,220948.59665483236,0.02628640872963964,,176914.18022947697,0.02008680144662819,,44034.41642535539,0.00619960728301145,,694772.2617090282,0.025829685885286707,,196389.35316524914,0.024437119590182063,,200903.86679550685,0.020078781664081894,,-4514.513630257716,0.004358337926100169,,206497.09550889448,0.026291789825983167,,202314.87663072813,0.020371177322160233,,4182.218878166343,0.0059206125038229335,,217231.70716466068,0.025266520166198993,,199320.3399126441,0.021551918688395816,,17911.367252016586,0.003714601477803177,,620118.1558388043,0.025323160915407494,,171948.46876179898,0.02039259685639953,,227362.145479005,0.01981948482753062,,-55413.67671720602,,,212426.66687517357,0.02451586835743328,,209315.07916181756,0.021068770631033417,,3111.5877133560134,0.0034470977263998635,,209752.37394714082,0.022299137974426477,,203322.60233946526,0.022385500735513496,,6429.7716076755605,,,594127.5095841134,0.02241730885415051,,203479.53118558732,0.019134863596285582,,197017.89367048087,0.019790251406919316,,6461.637515106442,,,,,,,,,,,,,,,,,,,,,203479.53118558732,0.019134863596285582,,2112497.4583175327,0.02386371060309303,,2015447.613510689,0.020548078245741144,,97049.84480684367,0.0033156323573518866,,2313374.809602106,0.023302748919662167,,1548749.7290067265,0.018567502800001977
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
GASTOS MONTERREY IV,52549.567358734326,0.004980712273076176,,,,,52549.567358734326,,,44726.013904520965,0.005631464466742076,,,,,44726.013904520965,,,43829.15118605048,0.005214384702110282,,,,,43829.15118605048,,,141104.73244930577,0.005245878566204754,,43409.29283266761,0.005401505036703988,,,,,43409.29283266761,,,42111.95116539377,0.00536181182826811,,,,,42111.95116539377,,,51146.9226967715,0.005948969285489419,,,,,51146.9226967715,,,136668.16669483288,0.005580984760147256,,42683.98879783704,0.005062199053270927,,,,,42683.98879783704,,,51720.07770613196,0.005968942765669024,,,,,51720.07770613196,,,53754.062550432245,0.005714687442823,,,,,53754.062550432245,,,148158.12905440124,0.005590225136335637,,53754.062550432245,0.005054939180642162,,,,,53754.062550432245,,,,,,,,,,,,,,,,,,,,,53754.062550432245,0.005054939180642162,,479685.09074897214,0.005418736075246565,,,,,479685.09074897214,,,0,0,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
GASTOS HACIENDA SAN JOSE,38245.20651504109,0.0036249274551665134,,,,,38245.20651504109,,,32946.9926361577,0.004148364723773883,,,,,32946.9926361577,,,31153.733392023387,0.0037063814018075546,,,,,31153.733392023387,,,102345.93254322218,0.003804934990820489,,32182.7080239981,0.004004558658822017,,,,,32182.7080239981,,,32470.371660635352,0.0041342188623481775,,,,,32470.371660635352,,,39037.30583137601,0.004540483007275271,,,,,39037.30583137601,,,103690.38551600947,0.004234303242179378,,31408.1109871754,0.00372491217860043,,,,,31408.1109871754,,,37938.19911788277,0.004378395184436259,,,,,37938.19911788277,,,40586.78065567308,0.004314850910849367,,,,,40586.78065567308,,,109933.09076073125,0.004147937957964182,,39427.09468999668,0.003707655873272227,,,,,39427.09468999668,,,,,,,,,,,,,,,,,,,,,39427.09468999668,0.003707655873272227,,355396.50350995956,0.004014716929348375,,,,,355396.50350995956,,,0,0,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL DE GASTOS,1573149.192962747,0.14910500479062658,,1299215.7717584246,0.12667434361952604,,273933.4212043219,0.02243066117110054,,1515067.912505903,0.1907626092544691,,1475367.707567198,0.1571130232954541,,39700.204938705174,0.033649585959015016,,1530706.6512329062,0.1821092384775104,,1378823.3987392352,0.1565513392115609,,151883.25249367094,0.025557899265949507,,4618923.756701556,0.1717186426962666,,1514855.8340219152,0.1884965380314158,,1446059.457954311,0.14452241558445994,,68796.37606760369,0.043974122446955866,,1593353.1283349236,0.20287019275266355,,1462098.6962898932,0.14721938544828164,,131254.4320450301,0.055650807304381905,,1599804.8256928083,0.18607551088161586,,1466829.6760782227,0.15860395342702516,,132975.1496145855,0.027471557454590706,,4708013.788049648,0.19225657179069813,,1511689.7485468115,0.1792820828010529,,1476603.694503404,0.12871766519369118,,35086.054043407414,0.05056441760736172,,1617441.6636991883,0.1866667094408543,,1490511.8367120116,0.15002861779608548,,126929.82698717617,0.03663809164476883,,1699314.3071532464,0.18065704565840365,,1506046.1562375496,0.16581332793431927,,193268.1509156961,0.014843717724084382,,4828445.719399246,0.18218439178660806,,1678869.5984260167,0.15787799674323227,,1570296.5411582207,0.1577347252778655,,108573.05726779543,,,,,,,,,,,,,,,,,,,,,1678869.5984260167,0.15787799674323227,,15834252.862576464,0.17887076097581028,,14571852.936998472,0.14856430518345967,,1262399.9255779926,0.03030645579235061,,8626521.359602107,0.08689805429000232,,12585004.949006729,0.15897081408522878
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
MARGEN DE OPERACIÓN,1978448.2870372506,0.18751974869028323,,1598531.9636514965,0.1558578579879161,,379916.3233857552,0.031661890702367135,,463995.5774941074,0.058421808233606355,,1159262.8288704942,0.12345077562949731,,-695267.2513763873,-0.06502896739589095,,800816.9187670979,0.09527374766361596,,1064630.490334741,0.1208779377980988,,-263813.57156764437,-0.02560419013448284,,3243260.783298456,0.12057534805808363,,717270.5459780903,0.08925140710572561,,1331537.5389753522,0.13307683893326122,,-614266.9929972617,-0.04382543182753561,,149434.66166508198,0.019026440577930594,,1220764.842592097,0.12291936950584853,,-1071330.1809270137,-0.10389292892791793,,373476.19430718943,0.043439532461553014,,1044485.2618670538,0.112937101375867,,-671009.0675598651,-0.069497568914314,,1240181.4019503687,0.050644079535785196,,363648.6114531916,0.043127685777926104,,1792979.4637480325,0.15629659547309982,,-1429330.8522948383,-0.11316890969517371,,29761.266300811432,0.0034347066567209784,,1200021.7971503478,0.12078911895714588,,-1170260.5308495357,-0.1173544123004249,,298868.292846757,0.03177320558026503,,988634.3805756769,0.10884710012013783,,-689766.0877289184,-0.0770738945398728,,692278.1706007728,0.026120678327463853,,682897.791573982,0.06421852859516697,,1088039.294340522,0.10929246463075062,,-405141.50276654155,-0.045073936035583656,,,,,,,,,,,,,,,,,,,,682897.791573982,0.06421852859516697,,5858618.147423541,0.06618155560551194,,12488887.862105802,0.12732786665976809,,-6630269.714682266,-0.06114631105425615,,19742544.990397915,0.19887376091508824,,9521917.340993293,0.12027861391261749
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
MANTENIMIENTO MAYORES FABRIC,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0
FLETES ACTIVOS FIJOS FABRIC,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0
GASTOS DE IMPORTACION ACTIVOS FIJOS,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0
MANTENIMIENTO MAYORES ADMON,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0
MANTENIMIENTO MAYORES VENTA,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0
MTTO MAYORES,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
MARGEN,1978448.2870372506,0.18751974869028323,,1598531.9636514965,0.1558578579879161,,379916.3233857552,0.031661890702367135,,463995.5774941074,0.058421808233606355,,1159262.8288704942,0.12345077562949731,,-695267.2513763873,-0.06502896739589095,,800816.9187670979,0.09527374766361596,,1064630.490334741,0.1208779377980988,,-263813.57156764437,-0.02560419013448284,,3243260.783298456,0.12057534805808363,,717270.5459780903,0.08925140710572561,,1331537.5389753522,0.13307683893326122,,-614266.9929972617,-0.04382543182753561,,149434.66166508198,0.019026440577930594,,1220764.842592097,0.12291936950584853,,-1071330.1809270137,-0.10389292892791793,,373476.19430718943,0.043439532461553014,,1044485.2618670538,0.112937101375867,,-671009.0675598651,-0.069497568914314,,1240181.4019503687,0.050644079535785196,,363648.6114531916,0.043127685777926104,,1792979.4637480325,0.15629659547309982,,-1429330.8522948383,-0.11316890969517371,,29761.266300811432,0.0034347066567209784,,1200021.7971503478,0.12078911895714588,,-1170260.5308495357,-0.1173544123004249,,298868.292846757,0.03177320558026503,,988634.3805756769,0.10884710012013783,,-689766.0877289184,-0.0770738945398728,,692278.1706007728,0.026120678327463853,,682897.791573982,0.06421852859516697,,1088039.294340522,0.10929246463075062,,-405141.50276654155,-0.045073936035583656,,,,,,,,,,,,,,,,,,,,682897.791573982,0.06421852859516697,,5858618.147423541,0.06618155560551194,,12488887.862105802,0.12732786665976809,,-6630269.714682266,-0.06114631105425615,,19742544.990397915,0.19887376091508824,,9521917.340993293,0.12027861391261749
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OTROS INGRESOS 16%,43.82,4.327309425320066e-06,,0,0,,43.82,,,73.44,9.733596435731932e-06,,0,0,,73.44,,,7879.31,0.001002909919205642,,0,0,,7879.31,,,7996.57,0.000297290065598805,,0,0,,3506.772011495267,0.00036639440607492957,,-3506.772011495267,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,,,0,0,,0,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,0,,7996.570000000001,9.528682637152505e-05,,3506.772011495267,3.7376038041804166e-05,,4489.797988504733,1.280322180565799,,3016.6000000000004,3.1767175556101505e-05,,2942.63,3.883795570027997e-05
OTROS INGRESOS 0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTILIDAD O (PERDIDA) TOTAL,1978492.1070372507,0.187523902003484,,1598531.9636514965,0.1558578579879161,,379960.1433857552,0.03166604401556791,,464069.0174941074,0.058431055083802315,,1159262.8288704942,0.12345077562949731,,-695193.8113763874,-0.06501972054569499,,808696.2287670979,0.09621115467277248,,1064630.490334741,0.1208779377980988,,-255934.26156764437,-0.024666783125326316,,3251257.353298456,0.12087263812368243,,717270.5459780903,0.08925140710572561,,1335044.3109868474,0.13342731356915358,,-617773.765008757,-0.044175906463427964,,149434.66166508198,0.019026440577930594,,1220764.842592097,0.12291936950584853,,-1071330.1809270137,-0.10389292892791793,,373476.19430718943,0.043439532461553014,,1044485.2618670538,0.112937101375867,,-671009.0675598651,-0.069497568914314,,1240181.4019503687,0.050644079535785196,,363648.6114531916,0.043127685777926104,,1792979.4637480325,0.15629659547309982,,-1429330.8522948383,-0.11316890969517371,,29761.266300811432,0.0034347066567209784,,1200021.7971503478,0.12078911895714588,,-1170260.5308495357,-0.1173544123004249,,298868.292846757,0.03177320558026503,,988634.3805756769,0.10884710012013783,,-689766.0877289184,-0.0770738945398728,,692278.1706007728,0.026120678327463853,,682897.791573982,0.06421852859516697,,1088039.294340522,0.10929246463075062,,-405141.50276654155,-0.045073936035583656,,0,,,0,,,0,,,0,,,0,,,0,,,682897.791573982,0.06421852859516697,,5866614.7174235415,0.06627188841587629,,12492394.634117298,0.12736361922669126,,-6625779.916693761,-0.06109173081081497,,19745561.590397917,0.19890414821254498,,9524859.970993293,0.12031578452069808
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3251257.353298456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240181.4019503617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692278.17060076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682897.791573982,,,5866614.717423559,,,12492394.634117309,,,,,,,,,3001034.490065257,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
Manode Obra Directa,332945.49,0.031556980802292606,,,,,,,,271584.81,0.03419531663355545,,,,,,,,248878.06,0.029609196473965003,,,,,,,,853408.36,0.02988511750725601,,233958.04,0.02911186635333479,,,,,,,,314516.82,0.04004516435351217,,,,,,,,252543.93,0.029373733620568786,,,,,,,,801018.79,0.032710423851398704,,253618.98,0.03007848602266986,,,,,,,,312687.61,0.03608684538775459,,,,,,,,283613.31,0.03015142194608757,,,,,,,,849919.8999999999,0.03206873371833206,,384386.97,0.03614708661988747,,,,,,,,,,,,,,,,,,,,,,,,,,384386.97,0.03614708661988747,,2888734.0200000005,0.03263242395448492,,,,,,,,2876923.96,0.02898029043723593,,2311262.05,0.029195317057208913
Semanal,66589.098,,,,,,,,,67896.2025,,,,,,,,,62219.515,,,,,,,,,65646.79692307692,,,58489.51,,,,,,,,,62903.364,,,,,,,,,63135.9825,,,,,,,,,61616.83,,,63404.745,,,,,,,,,62537.522,,,,,,,,,70903.3275,,,,,,,,,65378.45384615384,,,76877.394,,,,,,,,,,,,,,,,,,,,,,,,,,,76877.394,,,65653.04590909091,,,,,,,,,55325.46076923077,,,52528.68295454545,
Mano de Obra Directa Total,332945.49,0.031556980802292606,,,,,,,,271584.81,0.03419531663355545,,,,,,,,248878.06,0.029609196473965003,,,,,,,,853408.36,0.02988511750725601,,233958.04,0.02911186635333479,,,,,,,,314516.82,0.04004516435351217,,,,,,,,252543.93,0.029373733620568786,,,,,,,,801018.79,0.032710423851398704,,253618.98,0.03007848602266986,,,,,,,,312687.61,0.03608684538775459,,,,,,,,283613.31,0.03015142194608757,,,,,,,,849919.8999999999,0.03206873371833206,,384386.97,0.03614708661988747,,,,,,,,,,,,,,,,,,,,,,,,,,384386.97,0.03614708661988747,,2888734.0200000005,0.03263242395448492,,,,,,,,2876923.96,0.02898029043723593,,2311262.05,0.029195317057208913
Semanal,66589.098,,,,,,,,,67896.2025,,,,,,,,,62219.515,,,,,,,,,65646.79692307692,,,58489.51,,,,,,,,,62903.364,,,,,,,,,63135.9825,,,,,,,,,61616.83,,,63404.745,,,,,,,,,62537.522,,,,,,,,,70903.3275,,,,,,,,,65378.45384615384,,,76877.394,,,,,,,,,,,,,,,,,,,,,,,,,,,76877.394,,,65653.04590909091,,,,,,,,,55325.46076923077,,,52528.68295454545,
Mano de Obra Indirecta,534510.71,0.050661578909177565,,,,,,,,510681.82,0.0643000856119323,,,,,,,,518278.58,0.06165996433541626,,,,,,,,1563471.11,0.05975632392133485,,522127.39,0.06496935432137964,,,,,,,,598621.6699999999,0.07621819132192652,,,,,,,,556682.28,0.0647484855565956,,,,,,,,1677431.3399999999,0.06849962921970867,,526041.93,0.06238706913356121,,,,,,,,589707.93,0.06805737807725355,,,,,,,,549940.14,0.058465088278933285,,,,,,,,1665690,0.0628489450209232,,598603.23,0.05629161364589029,,,,,,,,,,,,,,,,,,,,,,,,,,598603.23,0.05629161364589029,,5505195.680000001,0.06218913826554336,,,,,,,,6011980.07,0.06056083892167731,,4988999.879999999,0.06301986972657522
Mantenimiento Instalaciones,16150.400000000001,0.0015307546672259972,,,,,,,,5763.75,0.0007257153161351521,,,,,,,,6055.39,0.0007204139739617183,,,,,,,,27969.54,0.0012608918747333661,,7700.4800000000005,0.000958186111563114,,,,,,,,19152.120000000003,0.002438501677329014,,,,,,,,9316.2,0.0010835801009192458,,,,,,,,36168.8,0.0014769900443864362,,6772.59,0.0008032098136041461,,,,,,,,8973.62,0.0010356330956268539,,,,,,,,13470,0.0014320190177738823,,,,,,,,29216.21,0.0011023707748799275,,4700,0.00044197988062256923,,,,,,,,,,,,,,,,,,,,,,,,,,4700,0.00044197988062256923,,98054.55,0.0011076677963816964,,,,,,,,135466.53,0.0013646031103041508,,110181.19,0.0013917828035945022
