UREBLOCK SA DE CV,20.564370967741933,Unnamed: 2,Unnamed: 3,18,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,20.459935714285706,Unnamed: 11,Unnamed: 12,18.1,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,20.374246666666668,Unnamed: 20,Unnamed: 21,18.2,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,T1,Unnamed: 29,Unnamed: 30,20.098163333333336,Unnamed: 32,Unnamed: 33,18.3,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,19.46746774193548,Unnamed: 41,Unnamed: 42,18.4,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,19.07029,Unnamed: 50,Unnamed: 51,19,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,T2,Unnamed: 59,Unnamed: 60,18.68416129032258,Unnamed: 62,Unnamed: 63,19.1,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,18.72754193548387,Unnamed: 71,Unnamed: 72,19.2,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,18.525080000000003,Unnamed: 80,Unnamed: 81,19.3,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,T3,Unnamed: 89,Unnamed: 90,18.4134709677419,Unnamed: 92,Unnamed: 93,19.4,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,20.29187,Unnamed: 101,Unnamed: 102,19.5,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,20.26635333333333,Unnamed: 110,Unnamed: 111,19.6,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,T4,Unnamed: 119,Unnamed: 120,19.517168577225245,Unnamed: 122,Unnamed: 123,17.79620432829828,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133
FLETES REFACCIONES,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,648061.26,0.10005606701510937,,,,,648061.26,,,0,0,,,,,0,,,0,0,,,,,0,,,648061.26,0.03652073945058599,,0,0,,,,,0,,,0,0,,,,,0,,,1673.36,0,,,,,1673.36,,,1673.36,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,649734.62,0.01260567733750616,,0,0,,649734.62,,,,,,
GASTOS DE IMPORTACION REFACCIONES,0,0,,7247.174000000001,0.0014621486845559977,,-7247.174000000001,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,13087.17,0.0020205663251003907,,,,,13087.17,,,0,0,,,,,0,,,0,0,,,,,0,,,13087.17,0,,14227.48,0.003019620335167908,,,,,14227.48,,,1835,0,,,,,1835,,,6687.4,0.0016610453897480779,,,,,6687.4,,,22749.879999999997,0.0017936989406514285,,9049.95,0.002239737977422277,,,,,9049.95,,,,,,,,,,,,,,,,,,,,,9049.95,0.002239737977422277,,44887,0,,7247.174000000001,0.0014788926805115311,,37639.826,-0.0014788926805115311,,,,,
HONORARIOS,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,4270,0,,,,,4270,,,0,0,,,,,0,,,0,0,,,,,0,,,4270,0,,1400,0,,,,,1400,,,2200,0,,,,,2200,,,1400,0,,,,,1400,,,5000,0,,1400,0,,,,,1400,,,,,,,,,,,,,,,,,,,,,1400,0,,10670,0,,0,0,,10670,,,,,,
MATERIALES INDIRECTOS,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
COMBUSTIBLE,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
HERRAMIENTAS Y EQ MENORES,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,840,0,,,,,840,,,0,0,,,,,0,,,0,0,,,,,0,,,840,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,840,0,,0,0,,840,,,,,,
EQ PROTECCION Y SEGURIDAD,0,0,,,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
MAQUILA,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
DIVERSOS,0,0,,,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
RECOLECCION DE BASURA ,0,0,,,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,4997.64,0.0010606920812293215,,,,,4997.64,,,0,0,,,,,0,,,0,0,,,,,0,,,4997.64,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,4997.64,0,,0,0,,4997.64,,,,,,
ARRENDAMIENTO DE EQUIPOS,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
GASTOS DE FABRICACION,63422.08,0.013109868273978344,,122216.38523076924,0.024657684070557476,,-58794.30523076925,-0.011547815796579132,,59819.27,0.010089811346764512,,,,,59819.27,,,37064.229999999996,0.005876002617639557,,,,,37064.229999999996,,,160305.58000000002,0.009388790937442439,,724283.8300000001,0.11182429178445273,,,,,724283.8300000001,,,64038.13,0.010517101914738,,,,,64038.13,,,35428.39,0.00684066329490761,,,,,35428.39,,,823750.3500000001,0.04642149401844976,,187546.93000000002,0.039804696518730816,,,,,187546.93000000002,,,73077.15,0.018521533609032605,,,,,73077.15,,,132903.37,0.033011114935622664,,,,,132903.37,,,393527.45,0.03102740630641824,,115722.30999999998,0.028639677848168628,,,,,115722.30999999998,,,,,,,,,,,,,,,,,,,,,115722.30999999998,0.028639677848168628,,1493305.6899999997,0.028972028140353663,,122216.38523076924,0.024940054917456406,,1371089.3047692303,0.004031973222897257,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COSTO DE VENTAS DIRECTO,3161615.309999999,0.6535320230287811,,3238113.9627692727,0.6533034905889524,,-76498.65276927399,,,3993154.6599999997,0.673531743163258,,,,,3993154.6599999997,,,4288171.900000004,0.6798282146772892,,,,,4288171.900000004,,,11442941.870000003,0.6701911993751973,,4156939.4399999995,0.6418019975247266,,,,,4156939.4399999995,,,3984164.6699999985,0.6543268187170437,,,,,3984164.6699999985,,,3380773.039999997,0.6527739488907398,,,,,3380773.039999997,,,11521877.149999995,0.6493020017533683,,3655723.1300000013,0.7758855330031516,,,,,3655723.1300000013,,,2944107.6600000006,0.746189321467796,,,,,2944107.6600000006,,,2852769,0.7085831257987013,,,,,2852769,,,9452599.790000001,0.745283853353289,,2885055.8400000003,0.7140115836918357,,,,,2885055.8400000003,,,,,,,,,,,,,,,,,,,,,2885055.8400000003,0.7140115836918357,,35302474.65,0.6849128720482689,,3238113.9627692727,0.6607848850050607,,32064360.68723072,0.024127987043208177,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARGEN DE BRUTO,1676120.5599999991,0.3464679769712189,,1718409.3214552095,0.34669650941104757,,-42288.7614552099,,,1935526.06,0.32646825683674197,,,,,1935526.06,,,2019556.7399999946,0.3201717853227109,,,,,2019556.7399999946,,,5631203.359999994,0.3298088006248026,,2320041.709999999,0.35819800247527345,,,,,2320041.709999999,,,2104787.4500000007,0.34567318128295627,,,,,2104787.4500000007,,,1798313.9100000025,0.34722605110926025,,,,,1798313.9100000025,,,6223143.070000002,0.3506979982466316,,1055955.2999999975,0.22411446699684845,,,,,1055955.2999999975,,,1001416.0499999984,0.25381067853220396,,,,,1001416.0499999984,,,1173249.8200000017,0.29141687420129875,,,,,1173249.8200000017,,,3230621.1699999976,0.2547161466467109,,1155573.06,0.2859884163081643,,,,,1155573.06,,,,,,,,,,,,,,,,,,,,,1155573.06,0.2859884163081643,,16240540.660000004,0.31508712795173105,,1662291.6552322246,0.33921511499493934,,14578249.004767783,-0.024127987043208288,,2106427.970000161,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASTOS DE ADMINISTRACION:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABOR INDIRECTA,0,0,,4170.925,0,,-4170.925,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,4170.925,0,,-4170.925,,,,,,
MANTENIMIENTO INSTALACIONES,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
MANTENIMIENTO ACTIVO FIJO,0,0,,12943.964,0.002611500694690122,,-12943.964,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,3552,0,,,,,3552,,,0,0,,,,,0,,,3552,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,3552,0,,12943.964,0.002641406652635187,,-9391.964,-0.002641406652635187,,,,,
ARRENDAMIENTO,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
ENERGIA ELECTRICA,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
TRANSPORTE DE PERSONAL,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
DEPRECIACIONES Y AMORT.,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
COMBUSTIBLE,0,0,,,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
DIVERSOS,0,0,,,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
SEGUROS,0,0,,2016.6225000000006,0,,-2016.6225000000006,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,707.52,0,,,,,707.52,,,707.52,0,,,,,707.52,,,707.52,0,,,,,707.52,,,2122.56,0,,707.52,0,,,,,707.52,,,842.52,0,,,,,842.52,,,842.52,0,,,,,842.52,,,2392.56,0,,1867.85,0,,,,,1867.85,,,,,,,,,,,,,,,,,,,,,1867.85,0,,6382.969999999999,0,,2016.6225000000006,0,,4366.347499999999,,,,,,
TELEFONO,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
DERECHOS Y CONTRIB,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
GASTOS DE VIAJE,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
ARRENDAM MAQ Y EQUIPO,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
PAPELERIA,0,0,,4921,0.0009928330238379904,,-4921,,,807,0,,,,,807,,,840,0,,,,,840,,,1647,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,610,0,,,,,610,,,,,,,,,,,,,,,,,,,,,610,0,,2257,0,,4921,0.001004202587214995,,-2664,-0.001004202587214995,,,,,
MENSAJERIA Y PAQUETERIA,0,0,,,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
EQUIPOS MENORES,0,0,,,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
HONORARIOS,0,0,,5343.3345,0.0010780408349955002,,-5343.3345,,,11720.64,0.0019769389774121618,,,,,11720.64,,,11720.64,0.001858139541018683,,,,,11720.64,,,23441.28,0.001372910894468244,,11720.64,0.0018095837749967825,,,,,11720.64,,,11720.64,0.0019249026382555955,,,,,11720.64,,,11720.64,0.002263070713651564,,,,,11720.64,,,35161.92,0.0019815091537833144,,0,0,,,,,0,,,11720.64,0.002970617048959516,,,,,11720.64,,,31720.58,0.00787889511157327,,,,,31720.58,,,43441.22,0.0034250936837735262,,21720.61,0.0053755518107589636,,,,,21720.61,,,,,,,,,,,,,,,,,,,,,21720.61,0.0053755518107589636,,123765.03,0.002401198867695814,,5343.3345,0.0010903861672942779,,118421.6955,0.001310812700401536,,,,,
NO DEDUCIBLES,0,0,,0,0,,0,,,284.8,0,,,,,284.8,,,138.1,0,,,,,138.1,,,422.9,0,,181.3,0,,,,,181.3,,,0,0,,,,,0,,,395.1,0,,,,,395.1,,,576.4000000000001,0,,0,0,,,,,0,,,0,0,,,,,0,,,199.22,0,,,,,199.22,,,199.22,0,,140,0,,,,,140,,,,,,,,,,,,,,,,,,,,,140,0,,1338.52,0,,0,0,,1338.52,,,,,,
COMEDOR,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
CAPACITACION Y ADIESTRAMIENTO,0,0,,,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
EQUIPO DE TRABAJO,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
DONATIVOS,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
RECLUTAMIENTO,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
ARTICULOS DE LIMPIEZA,0,0,,0,0,,0,,,1260,0,,,,,1260,,,0,0,,,,,0,,,1260,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,220.92,0,,,,,220.92,,,,,,,,,,,,,,,,,,,,,220.92,0,,1480.92,0,,0,0,,1480.92,,,76104.66464999999,0.042248350993345056,,
ADMON PLANTA,76104.66464999999,0.015731463373588443,,99293.55210742902,0.02003290339086239,,-23188.887457429024,-0.004301440017273946,,74480.74965,0.012562786422069294,,,,,74480.74965,,,70752.48164999999,0.011216792238227927,,,,,70752.48164999999,,,221337.89594999998,0.012963336844593538,,71539.0605,0.011045124085315583,,,,,71539.0605,,,74520.88785000001,0.012238704851238019,,,,,74520.88785000001,,,86093.82045,0.01662335876596936,,,,,86093.82045,,,232153.76880000002,0.013082755946276404,,77636.6766,0.016477498996042485,,,,,77636.6766,,,67078.83240000001,0.017001249347453555,,,,,67078.83240000001,,,67596.92505,0.016790017153968488,,,,,67596.92505,,,212312.43405000004,0.016739630628496125,,70834.99635000002,0.017530685965741623,,,,,70834.99635000002,,,,,,,,,,,,,,,,,,,,,70834.99635000002,0.017530685965741623,,736639.0951500001,0.014291734597201237,,99293.55210742902,0.02026231292827619,,637345.543042571,-0.005970578331074953,,1725259.48,0.957751649006655,,
GASTOS DE ADMON PLANTA,76104.66464999999,0.015731463373588443,,128689.39810742902,0.0259636424017252,,-52584.73345742903,-0.010232179028136758,,88553.18965,0.014936407243397651,,,,,88553.18965,,,83451.22164999999,0.013229995520225805,,,,,83451.22164999999,,,248109.07594999997,0.014531273607422632,,84148.52050000001,0.01299193537100228,,,,,84148.52050000001,,,90501.04785000002,0.014863156429287218,,,,,90501.04785000002,,,98917.08045,0.0190993280099304,,,,,98917.08045,,,273566.6488,0.015416530689081404,,78344.19660000001,0.016627662045263992,,,,,78344.19660000001,,,79641.99240000002,0.020185404588533074,,,,,79641.99240000002,,,100359.24505000001,0.02492766416079495,,,,,100359.24505000001,,,258345.43405000004,0.020369071457854663,,95394.37635,0.023608794252300676,,,,,95394.37635,,,,,,,,,,,,,,,,,,,,,95394.37635,0.023608794252300676,,875415.5351500001,0.016984173896014934,,128689.39810742902,0.0262609686093519,,746726.1370425711,-0.009276794713336967,,1801364.14465,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASTOS DE VENTA:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABOR INDIRECTA,92682.51,0.01915824106370653,,106416.45723076924,0.02146998029232896,,-13733.947230769249,-0.00231173922862243,,90358.38,0.015240891568875042,,,,,90358.38,,,83050.28,0.013166431966229925,,,,,83050.28,,,266091.17,0.015584450431665916,,81655.78,0.012607073898925894,,,,,81655.78,,,89352.33,0.014674500347360264,,,,,89352.33,,,84287.55,0.016274596432485078,,,,,84287.55,,,255295.66,0.014386890340776406,,78822.19,0.016729110691877165,,,,,78822.19,,,12658.82,0.003208400438176559,,,,,12658.82,,,162198.4,0.04028754142783662,,,,,162198.4,,,253679.41,0.020001181939512627,,97100.23999999999,0.02403097201032245,,,,,97100.23999999999,,,,,,,,,,,,,,,,,,,,,97100.23999999999,0.02403097201032245,,872166.48,0.016921138097071877,,106416.45723076924,0.021715846712739757,,765750.0227692308,-0.0047947086156678795,,,,,
MANTENIMIENTO INSTALACIONES,0,0,,0,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
MANTENIMIENTO ACTIVO FIJO,0,0,,0,0,,0,,,0,0,,,,,0,,,7708.389999999999,0.001222054790232701,,,,,7708.389999999999,,,7708.389999999999,0,,0,0,,,,,0,,,700,0,,,,,700,,,3264.6600000000003,0,,,,,3264.6600000000003,,,3964.6600000000003,0,,0,0,,,,,0,,,431.03,0,,,,,431.03,,,2284.48,0,,,,,2284.48,,,2715.51,0,,8484.48,0.0020997919408040663,,,,,8484.48,,,,,,,,,,,,,,,,,,,,,8484.48,0.0020997919408040663,,22873.04,0,,0,0,,22873.04,,,,,,
FLETES,79648,0.01646390008473117,,79064,0.01595150379937551,,584,,,160716,0.027108223159637446,,,,,160716,,,202038,0.032030230140020745,,,,,202038,,,442402,0.025910638221741313,,117502,0.018141476295635048,,,,,117502,,,166115,0.027281377275799636,,,,,166115,,,221968,0.042858519685598256,,,,,221968,,,505585,0.028491655333825257,,170412,0.03616800308674717,,,,,170412,,,96130,0.024364319432768032,,,,,96130,,,95848,0.023807141567212038,,,,,95848,,,362390,0.028572395067695797,,112161.01,0.027758305148983115,,,,,112161.01,,,,,,,,,,,,,,,,,,,,,112161.01,0.027758305148983115,,1422538.01,0.027599045213872256,,79064,0.016134174630271562,,1343474.01,0.011464870583600694,,,,,
HONORARIOS,0,0,,,0,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,,,,0,,,0,0,,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,0,0,,0,,,,,,
GASTOS DE VIAJE,4239.83,0,,0,0,,4239.83,,,11978,0.002020348297656346,,,,,11978,,,4205.7,0,,,,,4205.7,,,20423.53,0.001196167054038816,,4475.8,0,,,,,4475.8,,,0,0,,,,,0,,,8987.1,0.0017352672559397756,,,,,8987.1,,,13462.900000000001,0,,0,0,,,,,0,,,0,0,,,,,0,,,5771.11,0.001433453309093075,,,,,5771.11,,,5771.11,0,,2563.72,0,,,,,2563.72,,,,,,,,,,,,,,,,,,,,,2563.72,0,,42221.26,0,,0,0,,42221.26,,,,,,
